event,timestamp
ALARM_LATEST,1461304800000
ALARM_STARTED,1461304876103
ALARM_DISMISS,1461304889411
LIGHT_END,1461304889673
LIGHT_START,1461107471988
TRACKING_PAUSED,1461107472632
TRACKING_RESUMED,1461107592829
LIGHT_END,1461108076551
DEEP_START,1461108076551
LIGHT_START,1461109285677
DEEP_END,1461109285677
LIGHT_END,1461110696324
DEEP_START,1461110696324
LIGHT_START,1461111905450
DEEP_END,1461111905450
LIGHT_END,1461112308492
DEEP_START,1461112308492
REM_START,1461114937391
REM_END,1461116137391
LIGHT_START,1461116137391
DEEP_END,1461116137391
LIGHT_END,1461116338912
DEEP_START,1461116338912
REM_START,1461118161727
REM_END,1461119361727
LIGHT_START,1461119361727
DEEP_END,1461119361727
LIGHT_END,1461126818043
TRACKING_STOPPED_BY_USER,1461126818044
ALARM_EARLIEST,1461130800000
ALARM_LATEST,1461132000000
DEEP_START,1461027968760
TRACKING_PAUSED,1461027970337
TRACKING_RESUMED,1461028090596
LIGHT_START,1461030164547
DEEP_END,1461030164547
LIGHT_END,1461030364164
DEEP_START,1461030364164
LIGHT_START,1461032759568
DEEP_END,1461032759568
LIGHT_END,1461033158802
DEEP_START,1461033158802
LIGHT_START,1461034356504
DEEP_END,1461034356504
LIGHT_END,1461035154972
DEEP_START,1461035154972
LIGHT_START,1461036352674
DEEP_END,1461036352674
ALARM_EARLIEST,1461040800000
ALARM_STARTED,1461040811416
ALARM_SNOOZE,1461040828492
ALARM_LATEST,1461042000000
ALARM_STARTED,1461044428608
ALARM_SNOOZE,1461044460215
ALARM_STARTED,1461046260559
ALARM_SNOOZE,1461046297775
ALARM_STARTED,1461046597875
ALARM_SNOOZE,1461046639898
LIGHT_END,1461046732820
TRACKING_STOPPED_BY_USER,1461046732821
LIGHT_START,1460931720551
TRACKING_PAUSED,1460931721768
TRACKING_RESUMED,1460931842258
LIGHT_END,1460933129806
DEEP_START,1460933129806
REM_START,1460937566826
REM_END,1460938766826
LIGHT_START,1460938766826
DEEP_END,1460938766826
LIGHT_END,1460951731972
DEEP_START,1460951731972
REM_START,1460953350482
ALARM_EARLIEST,1460954400000
REM_END,1460954550482
LIGHT_START,1460954550482
DEEP_END,1460954550482
ALARM_STARTED,1460954824204
ALARM_SNOOZE,1460954889051
ALARM_LATEST,1460955600000
ALARM_STARTED,1460956689284
ALARM_SNOOZE,1460956740646
ALARM_STARTED,1460957640859
ALARM_SNOOZE,1460957662007
ALARM_STARTED,1460958562075
ALARM_SNOOZE,1460958582825
ALARM_STARTED,1460958882883
ALARM_SNOOZE,1460958918710
ALARM_STARTED,1460959098940
ALARM_SNOOZE,1460959109364
LIGHT_END,1460959341951
TRACKING_STOPPED_BY_USER,1460959341952
DEEP_START,1460494926194
TRACKING_PAUSED,1460494928263
TRACKING_RESUMED,1460495048602
REM_START,1460496190320
REM_END,1460497390320
LIGHT_START,1460497390320
DEEP_END,1460497390320
LIGHT_END,1460499854446
DEEP_START,1460499854446
LIGHT_START,1460501262518
DEEP_END,1460501262518
LIGHT_END,1460501614536
DEEP_START,1460501614536
REM_START,1460503582698
REM_END,1460504782698
LIGHT_START,1460504782698
DEEP_END,1460504782698
LIGHT_END,1460505838752
DEEP_START,1460505838752
LIGHT_START,1460507246824
DEEP_END,1460507246824
LIGHT_END,1460507598842
DEEP_START,1460507598842
LIGHT_START,1460509006914
DEEP_END,1460509006914
LIGHT_END,1460512527094
DEEP_START,1460512527094
LIGHT_START,1460514287184
DEEP_END,1460514287184
LIGHT_END,1460518511400
DEEP_START,1460518511400
LIGHT_START,1460519919472
DEEP_END,1460519919472
ALARM_EARLIEST,1460522400000
ALARM_STARTED,1460523460864
ALARM_SNOOZE,1460523480707
ALARM_LATEST,1460523600000
LIGHT_END,1460523791744
TRACKING_STOPPED_BY_USER,1460523791745
DEEP_START,1460416738721
TRACKING_PAUSED,1460416740729
TRACKING_RESUMED,1460416861350
REM_START,1460418828975
REM_END,1460420028975
LIGHT_START,1460420028975
DEEP_END,1460420028975
LIGHT_END,1460421225431
DEEP_START,1460421225431
LIGHT_START,1460423020115
DEEP_END,1460423020115
LIGHT_END,1460423618343
DEEP_START,1460423618343
LIGHT_START,1460424814799
DEEP_END,1460424814799
LIGHT_END,1460428404167
DEEP_START,1460428404167
LIGHT_START,1460430797079
DEEP_END,1460430797079
LIGHT_END,1460433189991
DEEP_START,1460433189991
REM_START,1460434981131
REM_END,1460436181131
LIGHT_START,1460436181131
DEEP_END,1460436181131
ALARM_EARLIEST,1460439600000
ALARM_STARTED,1460439872981
ALARM_SNOOZE,1460439888485
ALARM_STARTED,1460440488506
ALARM_SNOOZE,1460440506162
ALARM_LATEST,1460440800000
ALARM_STARTED,1460440926371
ALARM_SNOOZE,1460440945544
ALARM_STARTED,1460441245624
ALARM_DISMISS,1460441265834
LIGHT_END,1460441266110
LIGHT_START,1460071932326
TRACKING_PAUSED,1460071933670
TRACKING_RESUMED,1460072054068
LIGHT_END,1460072654798
DEEP_START,1460072654798
LIGHT_START,1460073858918
DEEP_END,1460073858918
LIGHT_END,1460077712102
DEEP_START,1460077712102
LIGHT_START,1460079157046
DEEP_END,1460079157046
LIGHT_END,1460079638694
DEEP_START,1460079638694
LIGHT_START,1460081565286
DEEP_END,1460081565286
LIGHT_END,1460081806110
DEEP_START,1460081806110
LIGHT_START,1460083251054
DEEP_END,1460083251054
LIGHT_END,1460084695998
DEEP_START,1460084695998
REM_START,1460086145062
REM_END,1460087345062
LIGHT_START,1460087345062
DEEP_END,1460087345062
LIGHT_END,1460088549182
DEEP_START,1460088549182
LIGHT_START,1460090475774
DEEP_END,1460090475774
LIGHT_END,1460092643190
DEEP_START,1460092643190
LIGHT_START,1460093847310
DEEP_END,1460093847310
ALARM_EARLIEST,1460094000000
ALARM_STARTED,1460094106557
ALARM_SNOOZE,1460094148996
ALARM_STARTED,1460094749115
ALARM_SNOOZE,1460094779442
ALARM_STARTED,1460095079512
ALARM_SNOOZE,1460095092210
ALARM_LATEST,1460095200000
ALARM_STARTED,1460095212271
ALARM_SNOOZE,1460095222840
ALARM_STARTED,1460095282874
ALARM_DISMISS,1460095292041
LIGHT_END,1460095292266
DEEP_START,1459985047158
TRACKING_PAUSED,1459985048254
TRACKING_RESUMED,1459985168488
REM_START,1459986254678
REM_END,1459987454678
LIGHT_START,1459987454678
DEEP_END,1459987454678
LIGHT_END,1459990343702
DEEP_START,1459990343702
LIGHT_START,1459992269718
DEEP_END,1459992269718
LIGHT_END,1459993954982
DEEP_START,1459993954982
REM_START,1459995403254
REM_END,1459996603254
LIGHT_START,1459996603254
DEEP_END,1459996603254
LIGHT_END,1459998288518
DEEP_START,1459998288518
REM_START,1460000940550
REM_END,1460002140550
LIGHT_START,1460002140550
DEEP_END,1460002140550
ALARM_EARLIEST,1460007600000
ALARM_STARTED,1460007610168
ALARM_SNOOZE,1460007632408
ALARM_STARTED,1460008532567
ALARM_SNOOZE,1460008565461
ALARM_LATEST,1460008800000
LIGHT_END,1460008881702
TRACKING_STOPPED_BY_USER,1460008881703
DEEP_START,1459805263040
TRACKING_PAUSED,1459805264843
TRACKING_RESUMED,1459805385335
LIGHT_START,1459806467152
DEEP_END,1459806467152
LIGHT_END,1459807069208
DEEP_START,1459807069208
REM_START,1459809180516
REM_END,1459810380516
LIGHT_START,1459810380516
DEEP_END,1459810380516
LIGHT_END,1459811885656
DEEP_START,1459811885656
REM_START,1459813394908
REM_END,1459814594908
LIGHT_START,1459814594908
DEEP_END,1459814594908
LIGHT_END,1459817304160
DEEP_START,1459817304160
LIGHT_START,1459818809300
DEEP_END,1459818809300
LIGHT_END,1459819712384
DEEP_START,1459819712384
LIGHT_START,1459821518552
DEEP_END,1459821518552
LIGHT_END,1459822421636
DEEP_START,1459822421636
REM_START,1459824833972
REM_END,1459826033972
LIGHT_START,1459826033972
DEEP_END,1459826033972
ALARM_EARLIEST,1459831200000
ALARM_STARTED,1459831426677
ALARM_DISMISS,1459831452333
LIGHT_END,1459831452545
ALARM_LATEST,1459832400000
LIGHT_START,1459719088772
TRACKING_PAUSED,1459719090145
TRACKING_RESUMED,1459719210362
LIGHT_END,1459719450938
DEEP_START,1459719450938
LIGHT_START,1459721261768
DEEP_END,1459721261768
LIGHT_END,1459722348266
DEEP_START,1459722348266
LIGHT_START,1459724159096
DEEP_END,1459724159096
LIGHT_END,1459726332092
DEEP_START,1459726332092
REM_START,1459728633030
REM_END,1459729833030
LIGHT_START,1459729833030
DEEP_END,1459729833030
LIGHT_END,1459730195232
TRACKING_STOPPED_BY_USER,1459730195233
ALARM_EARLIEST,1459744800000
ALARM_LATEST,1459746000000
LIGHT_START,1459647194910
TRACKING_PAUSED,1459647196762
TRACKING_RESUMED,1459647316927
LIGHT_END,1459648250097
DEEP_START,1459648250097
LIGHT_START,1459650209730
DEEP_END,1459650209730
LIGHT_END,1459652470845
DEEP_START,1459652470845
LIGHT_START,1459653676773
DEEP_END,1459653676773
LIGHT_END,1459653978255
DEEP_START,1459653978255
LIGHT_START,1459655485665
DEEP_END,1459655485665
LIGHT_END,1459657897521
DEEP_START,1459657897521
DEEP_END,1459659254195
TRACKING_STOPPED_BY_USER,1459659254196
ALARM_EARLIEST,1459666800000
ALARM_LATEST,1459668600000
DEEP_START,1459555928822
TRACKING_PAUSED,1459555930213
TRACKING_RESUMED,1459556050605
LIGHT_START,1459558043494
DEEP_END,1459558043494
LIGHT_END,1459559251878
DEEP_START,1459559251878
REM_START,1459560468646
REM_END,1459561668646
LIGHT_START,1459561668646
DEEP_END,1459561668646
LIGHT_END,1459562272838
DEEP_START,1459562272838
LIGHT_START,1459563783318
DEEP_END,1459563783318
LIGHT_END,1459565595894
DEEP_START,1459565595894
REM_START,1459568625238
REM_END,1459569825238
LIGHT_START,1459569825238
DEEP_END,1459569825238
LIGHT_END,1459573148294
DEEP_START,1459573148294
LIGHT_START,1459574960870
DEEP_END,1459574960870
LIGHT_END,1459578586022
DEEP_START,1459578586022
LIGHT_START,1459580096502
DEEP_END,1459580096502
LIGHT_END,1459581607015
TRACKING_STOPPED_BY_USER,1459581607016
DEEP_START,1459376564885
TRACKING_PAUSED,1459376566402
TRACKING_RESUMED,1459376686677
REM_START,1459378576345
REM_END,1459379776345
LIGHT_START,1459379776345
DEEP_END,1459379776345
LIGHT_END,1459380418637
DEEP_START,1459380418637
LIGHT_START,1459381863794
DEEP_END,1459381863794
LIGHT_END,1459384111816
DEEP_START,1459384111816
REM_START,1459385962703
REM_END,1459387162703
LIGHT_START,1459387162703
DEEP_END,1459387162703
LIGHT_END,1459392140537
TRACKING_STOPPED_BY_USER,1459392140538
ALARM_EARLIEST,1459402800000
ALARM_LATEST,1459404000000
LIGHT_START,1459295291373
TRACKING_PAUSED,1459295292222
TRACKING_RESUMED,1459295412834
LIGHT_END,1459295693513
DEEP_START,1459295693513
REM_START,1459297308493
REM_END,1459298508493
LIGHT_START,1459298508493
DEEP_END,1459298508493
LIGHT_END,1459299513843
DEEP_START,1459299513843
REM_START,1459301933103
REM_END,1459303133103
LIGHT_START,1459303133103
DEEP_END,1459303133103
LIGHT_END,1459304741663
DEEP_START,1459304741663
REM_START,1459306557713
REM_END,1459307757713
LIGHT_START,1459307757713
DEEP_END,1459307757713
LIGHT_END,1459314191999
TRACKING_STOPPED_BY_USER,1459314192000
ALARM_EARLIEST,1459316400000
ALARM_LATEST,1459317600000
DEEP_START,1458427096668
TRACKING_PAUSED,1458427097479
TRACKING_RESUMED,1458427217726
REM_START,1458428298828
REM_END,1458429498828
LIGHT_START,1458429498828
DEEP_END,1458429498828
LIGHT_END,1458431700808
DEEP_START,1458431700808
REM_START,1458433103148
REM_END,1458434303148
LIGHT_START,1458434303148
DEEP_END,1458434303148
LIGHT_END,1458435704408
DEEP_START,1458435704408
REM_START,1458437507108
REM_END,1458438707108
LIGHT_START,1458438707108
DEEP_END,1458438707108
LIGHT_END,1458439107468
DEEP_START,1458439107468
LIGHT_START,1458440508728
DEEP_END,1458440508728
ALARM_EARLIEST,1458441600000
ALARM_STARTED,1458441708889
ALARM_SNOOZE,1458441729980
ALARM_STARTED,1458442330090
ALARM_SNOOZE,1458442348176
ALARM_STARTED,1458442948229
ALARM_SNOOZE,1458442965610
LIGHT_END,1458443311315
TRACKING_STOPPED_BY_USER,1458443311316
ALARM_LATEST,1458443400000
DEEP_START,1458270960206
TRACKING_PAUSED,1458270961804
TRACKING_RESUMED,1458271082316
LIGHT_START,1458272307335
DEEP_END,1458272307335
LIGHT_END,1458272606697
DEEP_START,1458272606697
REM_START,1458274400317
REM_END,1458275600317
LIGHT_START,1458275600317
DEEP_END,1458275600317
LIGHT_END,1458275899679
DEEP_START,1458275899679
REM_START,1458277244256
REM_END,1458278444256
LIGHT_START,1458278444256
DEEP_END,1458278444256
LIGHT_END,1458278743618
DEEP_START,1458278743618
LIGHT_START,1458279941066
DEEP_END,1458279941066
LIGHT_END,1458281437876
DEEP_START,1458281437876
ALARM_EARLIEST,1458282600000
ALARM_LATEST,1458283800000
ALARM_STARTED,1458283800223
ALARM_DISMISS,1458283832638
DEEP_END,1458283832810
LIGHT_START,1458171754004
TRACKING_PAUSED,1458171755485
TRACKING_RESUMED,1458171875944
LIGHT_END,1458174511286
DEEP_START,1458174511286
REM_START,1458177823202
REM_END,1458179023202
LIGHT_START,1458179023202
DEEP_END,1458179023202
LIGHT_END,1458180276512
DEEP_START,1458180276512
LIGHT_START,1458181780484
DEEP_END,1458181780484
LIGHT_END,1458182281808
DEEP_START,1458182281808
LIGHT_START,1458184036442
DEEP_END,1458184036442
LIGHT_END,1458186292400
DEEP_START,1458186292400
REM_START,1458188100344
REM_END,1458189300344
LIGHT_START,1458189300344
DEEP_END,1458189300344
LIGHT_END,1458194564289
TRACKING_STOPPED_BY_USER,1458194564290
ALARM_EARLIEST,1458196200000
ALARM_LATEST,1458197400000
DEEP_START,1457996648227
TRACKING_PAUSED,1457996650249
TRACKING_RESUMED,1457996770504
REM_START,1457998653459
REM_END,1457999853459
LIGHT_START,1457999853459
DEEP_END,1457999853459
LIGHT_END,1458002858364
DEEP_START,1458002858364
LIGHT_START,1458004060326
DEEP_END,1458004060326
LIGHT_END,1458004260653
DEEP_START,1458004260653
LIGHT_START,1458005462615
DEEP_END,1458005462615
LIGHT_END,1458006464250
DEEP_START,1458006464250
REM_START,1458008469482
REM_END,1458009669482
LIGHT_START,1458009669482
DEEP_END,1458009669482
LIGHT_END,1458011472425
DEEP_START,1458011472425
LIGHT_START,1458013676022
DEEP_END,1458013676022
LIGHT_END,1458014677704
TRACKING_STOPPED_BY_USER,1458014677705
ALARM_EARLIEST,1458024000000
ALARM_LATEST,1458025200000
DEEP_START,1457910073993
TRACKING_PAUSED,1457910075514
TRACKING_RESUMED,1457910195663
REM_START,1457912014858
REM_END,1457913214858
LIGHT_START,1457913214858
DEEP_END,1457913214858
LIGHT_END,1457913563843
DEEP_START,1457913563843
LIGHT_START,1457914959783
DEEP_END,1457914959783
LIGHT_END,1457915308768
DEEP_START,1457915308768
LIGHT_START,1457916704708
DEEP_END,1457916704708
LIGHT_END,1457917402678
DEEP_START,1457917402678
REM_START,1457918994558
REM_END,1457920194558
LIGHT_START,1457920194558
DEEP_END,1457920194558
LIGHT_END,1457922288468
DEEP_START,1457922288468
REM_START,1457923880348
REM_END,1457925080348
LIGHT_START,1457925080348
DEEP_END,1457925080348
ALARM_EARLIEST,1457937600000
ALARM_LATEST,1457938800000
ALARM_STARTED,1457938800218
ALARM_SNOOZE,1457938815743
ALARM_STARTED,1457939115792
ALARM_SNOOZE,1457939132125
ALARM_STARTED,1457939432202
ALARM_SNOOZE,1457939443629
ALARM_STARTED,1457939743680
ALARM_SNOOZE,1457939755910
ALARM_STARTED,1457939995968
ALARM_SNOOZE,1457940005825
ALARM_STARTED,1457940426021
ALARM_SNOOZE,1457940439820
ALARM_STARTED,1457940619896
ALARM_SNOOZE,1457940631603
LIGHT_END,1457940784755
TRACKING_STOPPED_BY_USER,1457940784756
DEEP_START,1457649895392
TRACKING_PAUSED,1457649897997
TRACKING_RESUMED,1457650018277
REM_START,1457653234875
REM_END,1457654434875
LIGHT_START,1457654434875
DEEP_END,1457654434875
LIGHT_END,1457655133257
DEEP_START,1457655133257
REM_START,1457657075976
REM_END,1457658275976
LIGHT_START,1457658275976
DEEP_END,1457658275976
LIGHT_END,1457660021931
DEEP_START,1457660021931
LIGHT_START,1457661418695
DEEP_END,1457661418695
LIGHT_END,1457672941998
DEEP_START,1457672941998
REM_START,1457674186335
REM_END,1457675386335
LIGHT_START,1457675386335
DEEP_END,1457675386335
LIGHT_END,1457675735526
DEEP_START,1457675735526
LIGHT_START,1457677132290
DEEP_END,1457677132290
ALARM_EARLIEST,1457678400000
ALARM_STARTED,1457678429653
ALARM_SNOOZE,1457678447354
ALARM_STARTED,1457679047436
ALARM_SNOOZE,1457679059086
ALARM_LATEST,1457679600000
ALARM_STARTED,1457679659151
ALARM_SNOOZE,1457679668389
LIGHT_END,1457679925848
TRACKING_STOPPED_BY_USER,1457679925849
DEEP_START,1457568340432
TRACKING_PAUSED,1457568341915
TRACKING_RESUMED,1457568462128
REM_START,1457570937867
REM_END,1457572137867
LIGHT_START,1457572137867
DEEP_END,1457572137867
LIGHT_END,1457572337732
DEEP_START,1457572337732
LIGHT_START,1457574336382
DEEP_END,1457574336382
LIGHT_END,1457574736112
DEEP_START,1457574736112
LIGHT_START,1457575935302
DEEP_END,1457575935302
LIGHT_END,1457577933952
DEEP_START,1457577933952
REM_START,1457580531387
REM_END,1457581731387
LIGHT_START,1457581731387
DEEP_END,1457581731387
LIGHT_END,1457587727365
TRACKING_STOPPED_BY_USER,1457587727366
ALARM_EARLIEST,1457592000000
ALARM_LATEST,1457593200000
LIGHT_START,1457478141309
TRACKING_PAUSED,1457478143069
TRACKING_RESUMED,1457478263250
LIGHT_END,1457478702171
DEEP_START,1457478702171
REM_START,1457481989067
REM_END,1457483189067
LIGHT_START,1457483189067
DEEP_END,1457483189067
LIGHT_END,1457483749929
DEEP_START,1457483749929
LIGHT_START,1457485712946
DEEP_END,1457485712946
LIGHT_END,1457501136651
DEEP_START,1457501136651
LIGHT_START,1457503099668
DEEP_END,1457503099668
ALARM_EARLIEST,1457505600000
ALARM_STARTED,1457505615198
ALARM_DISMISS,1457505623269
LIGHT_END,1457505623547
ALARM_LATEST,1457506800000
LIGHT_START,1457392883253
TRACKING_PAUSED,1457392884517
TRACKING_RESUMED,1457393004722
SNORING,1457393294263
LIGHT_END,1457393785848
DEEP_START,1457393785848
REM_START,1457400408338
REM_END,1457401608338
LIGHT_START,1457401608338
DEEP_END,1457401608338
LIGHT_END,1457402811798
DEEP_START,1457402811798
LIGHT_START,1457404917853
DEEP_END,1457404917853
LIGHT_END,1457416049858
DEEP_START,1457416049858
LIGHT_START,1457417554183
DEEP_END,1457417554183
ALARM_EARLIEST,1457419200000
ALARM_STARTED,1457419406524
ALARM_SNOOZE,1457419415443
LIGHT_END,1457419660317
TRACKING_STOPPED_BY_USER,1457419660318
ALARM_LATEST,1457420400000
LIGHT_START,1457304916756
TRACKING_PAUSED,1457304918270
TRACKING_RESUMED,1457305038451
LIGHT_END,1457307713716
DEEP_START,1457307713716
REM_START,1457310709156
REM_END,1457311909156
LIGHT_START,1457311909156
DEEP_END,1457311909156
LIGHT_END,1457314706116
DEEP_START,1457314706116
LIGHT_START,1457316104596
DEEP_END,1457316104596
LIGHT_END,1457317852696
DEEP_START,1457317852696
LIGHT_START,1457319600796
DEEP_END,1457319600796
LIGHT_END,1457319950416
DEEP_START,1457319950416
LIGHT_START,1457322048136
DEEP_END,1457322048136
ALARM_EARLIEST,1457332800000
ALARM_STARTED,1457333359999
ALARM_SNOOZE,1457333369647
LIGHT_END,1457333585662
TRACKING_STOPPED_BY_USER,1457333585663
ALARM_LATEST,1457334000000
DEEP_START,1457135147487
TRACKING_PAUSED,1457135149243
TRACKING_RESUMED,1457135269436
REM_START,1457137306023
REM_END,1457138506023
LIGHT_START,1457138506023
DEEP_END,1457138506023
LIGHT_END,1457139905413
DEEP_START,1457139905413
REM_START,1457141224315
REM_END,1457142424315
LIGHT_START,1457142424315
DEEP_END,1457142424315
LIGHT_END,1457144103583
DEEP_START,1457144103583
REM_START,1457145982241
REM_END,1457147182241
LIGHT_START,1457147182241
DEEP_END,1457147182241
LIGHT_END,1457148581631
DEEP_START,1457148581631
LIGHT_START,1457149981021
DEEP_END,1457149981021
LIGHT_END,1457157817605
DEEP_START,1457157817605
REM_START,1457159136507
REM_END,1457160336507
LIGHT_START,1457160336507
DEEP_END,1457160336507
LIGHT_END,1457163135318
TRACKING_STOPPED_BY_USER,1457163135319
DEEP_START,1457045425422
TRACKING_PAUSED,1457045426756
TRACKING_RESUMED,1457045547255
LIGHT_START,1457046626330
DEEP_END,1457046626330
LIGHT_END,1457046926557
DEEP_START,1457046926557
LIGHT_START,1457048727919
DEEP_END,1457048727919
LIGHT_END,1457049628600
DEEP_START,1457049628600
REM_START,1457051130643
REM_END,1457052330643
LIGHT_START,1457052330643
DEEP_END,1457052330643
LIGHT_END,1457053231324
DEEP_START,1457053231324
REM_START,1457054433140
REM_END,1457055633140
LIGHT_START,1457055633140
DEEP_END,1457055633140
LIGHT_END,1457056834048
DEEP_START,1457056834048
REM_START,1457058336091
REM_END,1457059536091
LIGHT_START,1457059536091
DEEP_END,1457059536091
LIGHT_END,1457065840858
DEEP_START,1457065840858
LIGHT_START,1457067041766
DEEP_END,1457067041766
LIGHT_END,1457068843128
DEEP_START,1457068843128
LIGHT_START,1457070044036
DEEP_END,1457070044036
LIGHT_END,1457071545220
TRACKING_STOPPED_BY_USER,1457071545220
ALARM_EARLIEST,1457073600000
ALARM_LATEST,1457074800000
LIGHT_START,1456961145676
TRACKING_PAUSED,1456961146895
TRACKING_RESUMED,1456961267068
LIGHT_END,1456965372166
DEEP_START,1456965372166
REM_START,1456967553358
REM_END,1456968753358
LIGHT_START,1456968753358
DEEP_END,1456968753358
LIGHT_END,1456971289252
DEEP_START,1456971289252
LIGHT_START,1456973543380
DEEP_END,1456973543380
LIGHT_END,1456975233976
DEEP_START,1456975233976
LIGHT_START,1456976642806
DEEP_END,1456976642806
LIGHT_END,1456977206338
DEEP_START,1456977206338
REM_START,1456979669296
REM_END,1456980869296
LIGHT_START,1456980869296
DEEP_END,1456980869296
ALARM_EARLIEST,1456987200000
ALARM_STARTED,1456987877910
ALARM_SNOOZE,1456987888377
ALARM_STARTED,1456988188415
ALARM_DISMISS,1456988194965
LIGHT_END,1456988195261
ALARM_LATEST,1456988400000
LIGHT_START,1456527719996
TRACKING_PAUSED,1456527722338
TRACKING_RESUMED,1456527843478
LIGHT_END,1456528201442
DEEP_START,1456528201442
REM_START,1456532778794
REM_END,1456533978794
LIGHT_START,1456533978794
DEEP_END,1456533978794
LIGHT_END,1456536145301
DEEP_START,1456536145301
LIGHT_START,1456538311808
DEEP_END,1456538311808
LIGHT_END,1456544811329
DEEP_START,1456544811329
REM_START,1456546259282
REM_END,1456547459282
LIGHT_START,1456547459282
DEEP_END,1456547459282
LIGHT_END,1456550829466
TRACKING_STOPPED_BY_USER,1456550829467
LIGHT_START,1456441578226
TRACKING_PAUSED,1456441581238
TRACKING_RESUMED,1456441701543
LIGHT_END,1456441779473
DEEP_START,1456441779473
REM_START,1456443799425
REM_END,1456444999425
LIGHT_START,1456444999425
DEEP_END,1456444999425
LIGHT_END,1456445200672
DEEP_START,1456445200672
REM_START,1456448428106
REM_END,1456449628106
LIGHT_START,1456449628106
DEEP_END,1456449628106
LIGHT_END,1456453049305
DEEP_START,1456453049305
REM_START,1456454465516
REM_END,1456455665516
LIGHT_START,1456455665516
DEEP_END,1456455665516
LIGHT_END,1456457879291
TRACKING_STOPPED_BY_USER,1456457879292
ALARM_EARLIEST,1456468800000
ALARM_LATEST,1456470000000
LIGHT_START,1456354414793
TRACKING_PAUSED,1456354416056
TRACKING_RESUMED,1456354536282
LIGHT_END,1456355809257
DEEP_START,1456355809257
REM_START,1456357398185
REM_END,1456358598185
LIGHT_START,1456358598185
DEEP_END,1456358598185
LIGHT_END,1456359992649
DEEP_START,1456359992649
REM_START,1456362627425
REM_END,1456363827425
LIGHT_START,1456363827425
DEEP_END,1456363827425
LIGHT_END,1456365221889
DEEP_START,1456365221889
REM_START,1456367856665
REM_END,1456369056665
LIGHT_START,1456369056665
DEEP_END,1456369056665
LIGHT_END,1456371496977
DEEP_START,1456371496977
REM_START,1456374131753
REM_END,1456375331753
LIGHT_START,1456375331753
DEEP_END,1456375331753
ALARM_EARLIEST,1456382400000
ALARM_STARTED,1456382408197
ALARM_SNOOZE,1456382424080
ALARM_STARTED,1456383024144
ALARM_SNOOZE,1456383039733
LIGHT_END,1456383349988
TRACKING_STOPPED_BY_USER,1456383349989
ALARM_LATEST,1456383600000
DEEP_START,1456271995985
TRACKING_PAUSED,1456271998168
TRACKING_RESUMED,1456272118808
REM_START,1456273204113
REM_END,1456274404113
LIGHT_START,1456274404113
DEEP_END,1456274404113
LIGHT_END,1456276210209
DEEP_START,1456276210209
LIGHT_START,1456277414273
DEEP_END,1456277414273
LIGHT_END,1456281929513
DEEP_START,1456281929513
REM_START,1456283438657
REM_END,1456284638657
LIGHT_START,1456284638657
DEEP_END,1456284638657
LIGHT_END,1456288852881
DEEP_START,1456288852881
REM_START,1456290061009
REM_END,1456291261009
LIGHT_START,1456291261009
DEEP_END,1456291261009
ALARM_EARLIEST,1456296000000
ALARM_STARTED,1456296000921
ALARM_SNOOZE,1456296014684
ALARM_STARTED,1456296614731
ALARM_SNOOZE,1456296632594
LIGHT_END,1456296980394
TRACKING_STOPPED_BY_USER,1456296980395
ALARM_LATEST,1456297200000
LIGHT_START,1456183128415
TRACKING_PAUSED,1456183129854
TRACKING_RESUMED,1456183250414
LIGHT_END,1456184873970
DEEP_START,1456184873970
LIGHT_START,1456186619525
DEEP_END,1456186619525
LIGHT_END,1456187367620
DEEP_START,1456187367620
REM_START,1456189160000
REM_END,1456190360000
LIGHT_START,1456190360000
DEEP_END,1456190360000
LIGHT_END,1456191606825
DEEP_START,1456191606825
REM_START,1456193149840
REM_END,1456194349840
LIGHT_START,1456194349840
DEEP_END,1456194349840
LIGHT_END,1456194848570
DEEP_START,1456194848570
LIGHT_START,1456196344760
DEEP_END,1456196344760
LIGHT_END,1456197342220
DEEP_START,1456197342220
REM_START,1456198885235
REM_END,1456200085235
LIGHT_START,1456200085235
DEEP_END,1456200085235
LIGHT_END,1456203327012
TRACKING_STOPPED_BY_USER,1456203327013
ALARM_EARLIEST,1456209600000
ALARM_LATEST,1456210800000
LIGHT_START,1456098766200
TRACKING_PAUSED,1456098767087
TRACKING_RESUMED,1456098887487
LIGHT_END,1456100561778
DEEP_START,1456100561778
REM_START,1456103551460
REM_END,1456104751460
LIGHT_START,1456104751460
DEEP_END,1456104751460
LIGHT_END,1456106247775
DEEP_START,1456106247775
LIGHT_START,1456107744090
DEEP_END,1456107744090
LIGHT_END,1456108342616
DEEP_START,1456108342616
LIGHT_START,1456110138194
DEEP_END,1456110138194
LIGHT_END,1456116422717
DEEP_START,1456116422717
LIGHT_START,1456118218295
DEEP_END,1456118218295
ALARM_EARLIEST,1456123200000
ALARM_STARTED,1456123729253
ALARM_SNOOZE,1456123743756
ALARM_LATEST,1456124400000
ALARM_STARTED,1456124943795
ALARM_SNOOZE,1456124962372
LIGHT_END,1456125101381
TRACKING_STOPPED_BY_USER,1456125101382
BROKEN_START,1456095314507
TRACKING_PAUSED,1456095315936
TRACKING_RESUMED,1456095736594
BROKEN_END,1456095740912
TRACKING_STOPPED_BY_USER,1456097263789
ALARM_EARLIEST,1456123200000
ALARM_LATEST,1456124400000
DEEP_START,1455748333855
